,0
2019-04-30 10:36:21,0
2019-04-30 10:36:22,0
2019-04-30 10:36:23,0
2019-04-30 10:36:24,1
2019-04-30 10:36:25,2
2019-04-30 10:36:26,0
2019-04-30 10:36:27,1
2019-04-30 10:36:28,3
2019-04-30 10:36:29,3
2019-04-30 10:36:30,3
2019-04-30 10:36:31,2
2019-04-30 10:36:32,0
2019-04-30 10:36:33,2
2019-04-30 10:36:34,0
2019-04-30 10:36:35,2
2019-04-30 10:36:36,3
2019-04-30 10:36:37,2
2019-04-30 10:36:38,0
2019-04-30 10:36:39,3
2019-04-30 10:36:40,7
2019-04-30 10:36:41,20
2019-04-30 10:36:42,27
2019-04-30 10:36:43,1
2019-04-30 10:36:44,17
2019-04-30 10:36:45,12
2019-04-30 10:36:46,19
2019-04-30 10:36:47,14
2019-04-30 10:36:48,1
2019-04-30 10:36:49,6
2019-04-30 10:36:50,14
2019-04-30 10:36:51,12
2019-04-30 10:36:52,7
2019-04-30 10:36:53,16
2019-04-30 10:36:54,10
2019-04-30 10:36:55,12
2019-04-30 10:36:56,10
2019-04-30 10:36:57,18
2019-04-30 10:36:58,8
2019-04-30 10:36:59,6
2019-04-30 10:37:00,7
2019-04-30 10:37:01,10
2019-04-30 10:37:02,8
2019-04-30 10:37:03,3
2019-04-30 10:37:04,4
2019-04-30 10:37:05,5
2019-04-30 10:37:06,6
2019-04-30 10:37:07,4
2019-04-30 10:37:08,3
2019-04-30 10:37:09,1
2019-04-30 10:37:10,4
2019-04-30 10:37:11,2
2019-04-30 10:37:12,3
2019-04-30 10:37:13,1
2019-04-30 10:37:14,3
2019-04-30 10:37:15,3
2019-04-30 10:37:16,3
2019-04-30 10:37:17,1
2019-04-30 10:37:18,1
2019-04-30 10:37:19,3
2019-04-30 10:37:20,1
2019-04-30 10:37:21,1
2019-04-30 10:37:22,1
2019-04-30 10:37:23,2
2019-04-30 10:37:24,0
2019-04-30 10:37:25,0
2019-04-30 10:37:26,0
2019-04-30 10:37:27,1
2019-04-30 10:37:28,1
2019-04-30 10:37:29,2
2019-04-30 10:37:30,0
2019-04-30 10:37:31,1
2019-04-30 10:37:32,2
2019-04-30 10:37:33,2
2019-04-30 10:37:34,1
2019-04-30 10:37:35,3
2019-04-30 10:37:36,4
2019-04-30 10:37:37,3
2019-04-30 10:37:38,2
2019-04-30 10:37:39,5
2019-04-30 10:37:40,2
2019-04-30 10:37:41,5
2019-04-30 10:37:42,2
2019-04-30 10:37:43,1
2019-04-30 10:37:44,2
2019-04-30 10:37:45,1
2019-04-30 10:37:46,1
2019-04-30 10:37:47,0
2019-04-30 10:37:48,1
2019-04-30 10:37:49,0
2019-04-30 10:37:50,0
2019-04-30 10:37:51,1
2019-04-30 10:37:52,3
2019-04-30 10:37:53,0
2019-04-30 10:37:54,4
2019-04-30 10:37:55,1
2019-04-30 10:37:56,4
2019-04-30 10:37:57,4
2019-04-30 10:37:58,1
2019-04-30 10:37:59,3
2019-04-30 10:38:00,0
2019-04-30 10:38:01,0
2019-04-30 10:38:02,3
2019-04-30 10:38:03,1
2019-04-30 10:38:04,0
2019-04-30 10:38:05,1
2019-04-30 10:38:06,1
2019-04-30 10:38:07,2
2019-04-30 10:38:08,0
2019-04-30 10:38:09,0
2019-04-30 10:38:10,2
2019-04-30 10:38:11,2
2019-04-30 10:38:12,0
2019-04-30 10:38:13,0
2019-04-30 10:38:14,0
2019-04-30 10:38:15,0
2019-04-30 10:38:16,2
2019-04-30 10:38:17,1
2019-04-30 10:38:18,3
2019-04-30 10:38:19,3
2019-04-30 10:38:20,0
2019-04-30 10:38:21,0
2019-04-30 10:38:22,2
2019-04-30 10:38:23,2
2019-04-30 10:38:24,1
2019-04-30 10:38:25,0
2019-04-30 10:38:26,0
2019-04-30 10:38:27,2
2019-04-30 10:38:28,1
2019-04-30 10:38:29,3
2019-04-30 10:38:30,4
2019-04-30 10:38:31,1
2019-04-30 10:38:32,1
2019-04-30 10:38:33,1
2019-04-30 10:38:34,0
2019-04-30 10:38:35,2
2019-04-30 10:38:36,3
2019-04-30 10:38:37,1
2019-04-30 10:38:38,1
2019-04-30 10:38:39,1
2019-04-30 10:38:40,3
2019-04-30 10:38:41,1
2019-04-30 10:38:42,2
2019-04-30 10:38:43,0
2019-04-30 10:38:44,2
2019-04-30 10:38:45,0
2019-04-30 10:38:46,1
2019-04-30 10:38:47,0
2019-04-30 10:38:48,0
2019-04-30 10:38:49,1
2019-04-30 10:38:50,1
2019-04-30 10:38:51,3
2019-04-30 10:38:52,1
2019-04-30 10:38:53,0
2019-04-30 10:38:54,4
2019-04-30 10:38:55,1
2019-04-30 10:38:56,2
2019-04-30 10:38:57,1
2019-04-30 10:38:58,4
2019-04-30 10:38:59,4
2019-04-30 10:39:00,6
2019-04-30 10:39:01,0
2019-04-30 10:39:02,3
2019-04-30 10:39:03,0
2019-04-30 10:39:04,2
2019-04-30 10:39:05,2
2019-04-30 10:39:06,1
2019-04-30 10:39:07,2
2019-04-30 10:39:08,0
2019-04-30 10:39:09,2
2019-04-30 10:39:10,0
2019-04-30 10:39:11,1
2019-04-30 10:39:12,0
2019-04-30 10:39:13,1
2019-04-30 10:39:14,0
2019-04-30 10:39:15,1
2019-04-30 10:39:16,0
2019-04-30 10:39:17,0
2019-04-30 10:39:18,0
2019-04-30 10:39:19,1
2019-04-30 10:39:20,0
2019-04-30 10:39:21,0
2019-04-30 10:39:22,0
2019-04-30 10:39:23,1
2019-04-30 10:39:24,2
2019-04-30 10:39:25,0
2019-04-30 10:39:26,0
2019-04-30 10:39:27,0
2019-04-30 10:39:28,0
2019-04-30 10:39:29,0
2019-04-30 10:39:30,1
2019-04-30 10:39:31,1
2019-04-30 10:39:32,4
2019-04-30 10:39:33,2
2019-04-30 10:39:34,1
2019-04-30 10:39:35,1
2019-04-30 10:39:36,2
2019-04-30 10:39:37,0
2019-04-30 10:39:38,2
2019-04-30 10:39:39,3
2019-04-30 10:39:40,0
2019-04-30 10:39:41,1
2019-04-30 10:39:42,2
2019-04-30 10:39:43,3
2019-04-30 10:39:44,1
2019-04-30 10:39:45,3
2019-04-30 10:39:46,4
2019-04-30 10:39:47,1
2019-04-30 10:39:48,4
2019-04-30 10:39:49,2
2019-04-30 10:39:50,1
2019-04-30 10:39:51,2
2019-04-30 10:39:52,1
2019-04-30 10:39:53,0
2019-04-30 10:39:54,1
2019-04-30 10:39:55,1
2019-04-30 10:39:56,0
2019-04-30 10:39:57,1
2019-04-30 10:39:58,2
2019-04-30 10:39:59,2
2019-04-30 10:40:00,1
2019-04-30 10:40:01,1
2019-04-30 10:40:02,3
2019-04-30 10:40:03,1
2019-04-30 10:40:04,2
2019-04-30 10:40:05,2
2019-04-30 10:40:06,2
2019-04-30 10:40:07,2
2019-04-30 10:40:08,1
2019-04-30 10:40:09,0
2019-04-30 10:40:10,2
2019-04-30 10:40:11,0
2019-04-30 10:40:12,0
2019-04-30 10:40:13,3
2019-04-30 10:40:14,2
2019-04-30 10:40:15,1
2019-04-30 10:40:16,1
2019-04-30 10:40:17,0
2019-04-30 10:40:18,0
2019-04-30 10:40:19,0
2019-04-30 10:40:20,1
2019-04-30 10:40:21,0
2019-04-30 10:40:22,1
2019-04-30 10:40:23,1
2019-04-30 10:40:24,0
2019-04-30 10:40:25,1
2019-04-30 10:40:26,0
2019-04-30 10:40:27,0
2019-04-30 10:40:28,0
2019-04-30 10:40:29,1
2019-04-30 10:40:30,0
2019-04-30 10:40:31,0
2019-04-30 10:40:32,1
2019-04-30 10:40:33,0
2019-04-30 10:40:34,1
2019-04-30 10:40:35,7
2019-04-30 10:40:36,4
2019-04-30 10:40:37,4
2019-04-30 10:40:38,6
2019-04-30 10:40:39,6
2019-04-30 10:40:40,8
2019-04-30 10:40:41,7
2019-04-30 10:40:42,7
2019-04-30 10:40:43,7
2019-04-30 10:40:44,10
2019-04-30 10:40:45,5
2019-04-30 10:40:46,7
2019-04-30 10:40:47,5
2019-04-30 10:40:48,6
2019-04-30 10:40:49,4
2019-04-30 10:40:50,7
2019-04-30 10:40:51,4
2019-04-30 10:40:52,2
2019-04-30 10:40:53,3
2019-04-30 10:40:54,2
2019-04-30 10:40:55,0
2019-04-30 10:40:56,1
2019-04-30 10:40:57,4
2019-04-30 10:40:58,2
2019-04-30 10:40:59,1
2019-04-30 10:41:00,3
2019-04-30 10:41:01,5
2019-04-30 10:41:02,6
2019-04-30 10:41:03,0
2019-04-30 10:41:04,3
2019-04-30 10:41:05,1
2019-04-30 10:41:06,1
2019-04-30 10:41:07,0
2019-04-30 10:41:08,1
2019-04-30 10:41:09,4
2019-04-30 10:41:10,0
2019-04-30 10:41:11,1
2019-04-30 10:41:12,2
2019-04-30 10:41:13,1
2019-04-30 10:41:14,1
2019-04-30 10:41:15,0
2019-04-30 10:41:16,1
2019-04-30 10:41:17,3
2019-04-30 10:41:18,5
2019-04-30 10:41:19,3
2019-04-30 10:41:20,1
2019-04-30 10:41:21,1
2019-04-30 10:41:22,2
2019-04-30 10:41:23,1
2019-04-30 10:41:24,1
2019-04-30 10:41:25,5
2019-04-30 10:41:26,2
2019-04-30 10:41:27,0
2019-04-30 10:41:28,2
2019-04-30 10:41:29,4
2019-04-30 10:41:30,0
2019-04-30 10:41:31,4
2019-04-30 10:41:32,0
2019-04-30 10:41:33,0
2019-04-30 10:41:34,2
2019-04-30 10:41:35,1
2019-04-30 10:41:36,1
2019-04-30 10:41:37,0
2019-04-30 10:41:38,3
2019-04-30 10:41:39,0
2019-04-30 10:41:40,1
2019-04-30 10:41:41,0
2019-04-30 10:41:42,0
2019-04-30 10:41:43,0
2019-04-30 10:41:44,2
2019-04-30 10:41:45,1
2019-04-30 10:41:46,0
2019-04-30 10:41:47,0
2019-04-30 10:41:48,2
2019-04-30 10:41:49,0
2019-04-30 10:41:50,1
2019-04-30 10:41:51,1
2019-04-30 10:41:52,1
2019-04-30 10:41:53,0
2019-04-30 10:41:54,0
2019-04-30 10:41:55,2
2019-04-30 10:41:56,1
2019-04-30 10:41:57,0
2019-04-30 10:41:58,0
2019-04-30 10:41:59,1
2019-04-30 10:42:00,1
2019-04-30 10:42:01,0
2019-04-30 10:42:02,1
2019-04-30 10:42:03,0
2019-04-30 10:42:04,2
2019-04-30 10:42:05,1
2019-04-30 10:42:06,0
2019-04-30 10:42:07,1
2019-04-30 10:42:08,1
2019-04-30 10:42:09,1
2019-04-30 10:42:10,0
2019-04-30 10:42:11,1
2019-04-30 10:42:12,0
2019-04-30 10:42:13,2
2019-04-30 10:42:14,1
2019-04-30 10:42:15,1
2019-04-30 10:42:16,1
2019-04-30 10:42:17,1
2019-04-30 10:42:18,1
2019-04-30 10:42:19,1
2019-04-30 10:42:20,3
2019-04-30 10:42:21,1
2019-04-30 10:42:22,1
2019-04-30 10:42:23,0
2019-04-30 10:42:24,2
2019-04-30 10:42:25,1
2019-04-30 10:42:26,2
2019-04-30 10:42:27,0
2019-04-30 10:42:28,0
2019-04-30 10:42:29,1
2019-04-30 10:42:30,0
2019-04-30 10:42:31,0
2019-04-30 10:42:32,1
2019-04-30 10:42:33,1
2019-04-30 10:42:34,0
2019-04-30 10:42:35,0
2019-04-30 10:42:36,2
2019-04-30 10:42:37,0
2019-04-30 10:42:38,0
2019-04-30 10:42:39,1
2019-04-30 10:42:40,1
2019-04-30 10:42:41,1
2019-04-30 10:42:42,2
2019-04-30 10:42:43,1
2019-04-30 10:42:44,0
2019-04-30 10:42:45,1
2019-04-30 10:42:46,2
2019-04-30 10:42:47,0
2019-04-30 10:42:48,0
2019-04-30 10:42:49,0
2019-04-30 10:42:50,0
2019-04-30 10:42:51,2
2019-04-30 10:42:52,7
2019-04-30 10:42:53,2
2019-04-30 10:42:54,0
2019-04-30 10:42:55,1
2019-04-30 10:42:56,1
2019-04-30 10:42:57,0
2019-04-30 10:42:58,3
2019-04-30 10:42:59,3
2019-04-30 10:43:00,1
2019-04-30 10:43:01,3
2019-04-30 10:43:02,1
2019-04-30 10:43:03,4
2019-04-30 10:43:04,1
2019-04-30 10:43:05,3
2019-04-30 10:43:06,2
2019-04-30 10:43:07,3
2019-04-30 10:43:08,2
2019-04-30 10:43:09,2
2019-04-30 10:43:10,1
2019-04-30 10:43:11,1
2019-04-30 10:43:12,3
2019-04-30 10:43:13,3
2019-04-30 10:43:14,1
2019-04-30 10:43:15,0
2019-04-30 10:43:16,1
2019-04-30 10:43:17,1
2019-04-30 10:43:18,3
2019-04-30 10:43:19,0
2019-04-30 10:43:20,1
2019-04-30 10:43:21,2
2019-04-30 10:43:22,3
2019-04-30 10:43:23,3
2019-04-30 10:43:24,0
2019-04-30 10:43:25,3
2019-04-30 10:43:26,2
2019-04-30 10:43:27,2
2019-04-30 10:43:28,2
2019-04-30 10:43:29,1
2019-04-30 10:43:30,2
2019-04-30 10:43:31,7
2019-04-30 10:43:32,1
2019-04-30 10:43:33,3
2019-04-30 10:43:34,5
2019-04-30 10:43:35,2
2019-04-30 10:43:36,3
2019-04-30 10:43:37,4
2019-04-30 10:43:38,2
2019-04-30 10:43:39,5
2019-04-30 10:43:40,0
2019-04-30 10:43:41,4
2019-04-30 10:43:42,3
2019-04-30 10:43:43,2
2019-04-30 10:43:44,3
2019-04-30 10:43:45,2
2019-04-30 10:43:46,1
2019-04-30 10:43:47,1
2019-04-30 10:43:48,3
2019-04-30 10:43:49,1
2019-04-30 10:43:50,1
2019-04-30 10:43:51,3
2019-04-30 10:43:52,3
2019-04-30 10:43:53,2
2019-04-30 10:43:54,0
2019-04-30 10:43:55,1
2019-04-30 10:43:56,3
2019-04-30 10:43:57,1
2019-04-30 10:43:58,3
2019-04-30 10:43:59,0
2019-04-30 10:44:00,2
2019-04-30 10:44:01,1
2019-04-30 10:44:02,1
2019-04-30 10:44:03,1
2019-04-30 10:44:04,3
2019-04-30 10:44:05,2
2019-04-30 10:44:06,2
2019-04-30 10:44:07,3
2019-04-30 10:44:08,5
2019-04-30 10:44:09,3
2019-04-30 10:44:10,1
2019-04-30 10:44:11,1
2019-04-30 10:44:12,0
2019-04-30 10:44:13,2
2019-04-30 10:44:14,1
2019-04-30 10:44:15,2
2019-04-30 10:44:16,1
2019-04-30 10:44:17,1
2019-04-30 10:44:18,1
2019-04-30 10:44:19,5
2019-04-30 10:44:20,0
2019-04-30 10:44:21,2
2019-04-30 10:44:22,2
2019-04-30 10:44:23,4
2019-04-30 10:44:24,0
2019-04-30 10:44:25,0
2019-04-30 10:44:26,1
2019-04-30 10:44:27,4
2019-04-30 10:44:28,3
2019-04-30 10:44:29,4
2019-04-30 10:44:30,0
2019-04-30 10:44:31,0
2019-04-30 10:44:32,2
2019-04-30 10:44:33,0
2019-04-30 10:44:34,1
2019-04-30 10:44:35,1
2019-04-30 10:44:36,0
2019-04-30 10:44:37,0
2019-04-30 10:44:38,2
2019-04-30 10:44:39,1
2019-04-30 10:44:40,4
2019-04-30 10:44:41,0
2019-04-30 10:44:42,1
2019-04-30 10:44:43,4
2019-04-30 10:44:44,0
2019-04-30 10:44:45,3
2019-04-30 10:44:46,3
2019-04-30 10:44:47,5
2019-04-30 10:44:48,4
2019-04-30 10:44:49,4
2019-04-30 10:44:50,2
2019-04-30 10:44:51,1
2019-04-30 10:44:52,1
2019-04-30 10:44:53,4
2019-04-30 10:44:54,0
2019-04-30 10:44:55,2
2019-04-30 10:44:56,2
2019-04-30 10:44:57,2
2019-04-30 10:44:58,0
2019-04-30 10:44:59,4
2019-04-30 10:45:00,3
2019-04-30 10:45:01,2
2019-04-30 10:45:02,1
2019-04-30 10:45:03,0
2019-04-30 10:45:04,2
2019-04-30 10:45:05,2
2019-04-30 10:45:06,1
2019-04-30 10:45:07,7
2019-04-30 10:45:08,1
2019-04-30 10:45:09,5
2019-04-30 10:45:10,4
2019-04-30 10:45:11,3
2019-04-30 10:45:12,2
2019-04-30 10:45:13,3
2019-04-30 10:45:14,0
2019-04-30 10:45:15,1
2019-04-30 10:45:16,2
2019-04-30 10:45:17,2
2019-04-30 10:45:18,2
2019-04-30 10:45:19,0
2019-04-30 10:45:20,2
2019-04-30 10:45:21,1
2019-04-30 10:45:22,1
2019-04-30 10:45:23,5
2019-04-30 10:45:24,2
2019-04-30 10:45:25,1
2019-04-30 10:45:26,2
2019-04-30 10:45:27,1
2019-04-30 10:45:28,4
2019-04-30 10:45:29,4
2019-04-30 10:45:30,3
2019-04-30 10:45:31,1
2019-04-30 10:45:32,1
2019-04-30 10:45:33,4
2019-04-30 10:45:34,0
2019-04-30 10:45:35,1
2019-04-30 10:45:36,3
2019-04-30 10:45:37,0
2019-04-30 10:45:38,1
2019-04-30 10:45:39,0
2019-04-30 10:45:40,5
2019-04-30 10:45:41,1
2019-04-30 10:45:42,2
2019-04-30 10:45:43,3
2019-04-30 10:45:44,2
2019-04-30 10:45:45,2
2019-04-30 10:45:46,3
2019-04-30 10:45:47,3
2019-04-30 10:45:48,4
2019-04-30 10:45:49,1
2019-04-30 10:45:50,1
2019-04-30 10:45:51,1
2019-04-30 10:45:52,2
2019-04-30 10:45:53,1
2019-04-30 10:45:54,3
2019-04-30 10:45:55,2
2019-04-30 10:45:56,2
2019-04-30 10:45:57,0
2019-04-30 10:45:58,2
2019-04-30 10:45:59,1
2019-04-30 10:46:00,0
2019-04-30 10:46:01,0
2019-04-30 10:46:02,1
2019-04-30 10:46:03,2
2019-04-30 10:46:04,1
2019-04-30 10:46:05,0
2019-04-30 10:46:06,2
2019-04-30 10:46:07,1
2019-04-30 10:46:08,1
2019-04-30 10:46:09,1
2019-04-30 10:46:10,0
2019-04-30 10:46:11,0
2019-04-30 10:46:12,1
2019-04-30 10:46:13,0
2019-04-30 10:46:14,1
2019-04-30 10:46:15,0
2019-04-30 10:46:16,1
2019-04-30 10:46:17,2
2019-04-30 10:46:18,0
2019-04-30 10:46:19,1
2019-04-30 10:46:20,0
2019-04-30 10:46:21,3
2019-04-30 10:46:22,2
2019-04-30 10:46:23,1
2019-04-30 10:46:24,1
2019-04-30 10:46:25,0
2019-04-30 10:46:26,1
2019-04-30 10:46:27,0
2019-04-30 10:46:28,0
2019-04-30 10:46:29,1
2019-04-30 10:46:30,0
2019-04-30 10:46:31,2
2019-04-30 10:46:32,1
2019-04-30 10:46:33,0
2019-04-30 10:46:34,1
2019-04-30 10:46:35,2
2019-04-30 10:46:36,1
2019-04-30 10:46:37,0
2019-04-30 10:46:38,0
2019-04-30 10:46:39,0
2019-04-30 10:46:40,1
2019-04-30 10:46:41,0
2019-04-30 10:46:42,3
2019-04-30 10:46:43,0
2019-04-30 10:46:44,3
2019-04-30 10:46:45,2
2019-04-30 10:46:46,2
2019-04-30 10:46:47,3
2019-04-30 10:46:48,2
2019-04-30 10:46:49,0
2019-04-30 10:46:50,0
2019-04-30 10:46:51,2
2019-04-30 10:46:52,0
2019-04-30 10:46:53,2
2019-04-30 10:46:54,1
2019-04-30 10:46:55,0
2019-04-30 10:46:56,0
2019-04-30 10:46:57,2
2019-04-30 10:46:58,0
2019-04-30 10:46:59,3
2019-04-30 10:47:00,3
2019-04-30 10:47:01,1
2019-04-30 10:47:02,0
2019-04-30 10:47:03,0
2019-04-30 10:47:04,1
2019-04-30 10:47:05,0
2019-04-30 10:47:06,1
2019-04-30 10:47:07,1
2019-04-30 10:47:08,2
2019-04-30 10:47:09,2
2019-04-30 10:47:10,1
2019-04-30 10:47:11,3
2019-04-30 10:47:12,2
2019-04-30 10:47:13,3
2019-04-30 10:47:14,1
2019-04-30 10:47:15,2
2019-04-30 10:47:16,2
2019-04-30 10:47:17,1
2019-04-30 10:47:18,1
2019-04-30 10:47:19,3
2019-04-30 10:47:20,1
2019-04-30 10:47:21,1
2019-04-30 10:47:22,0
2019-04-30 10:47:23,1
2019-04-30 10:47:24,0
2019-04-30 10:47:25,1
2019-04-30 10:47:26,1
2019-04-30 10:47:27,3
2019-04-30 10:47:28,5
2019-04-30 10:47:29,5
2019-04-30 10:47:30,5
2019-04-30 10:47:31,3
2019-04-30 10:47:32,3
2019-04-30 10:47:33,5
2019-04-30 10:47:34,3
2019-04-30 10:47:35,8
2019-04-30 10:47:36,0
2019-04-30 10:47:37,1
2019-04-30 10:47:38,7
2019-04-30 10:47:39,2
2019-04-30 10:47:40,2
2019-04-30 10:47:41,3
2019-04-30 10:47:42,2
2019-04-30 10:47:43,3
2019-04-30 10:47:44,2
2019-04-30 10:47:45,2
2019-04-30 10:47:46,1
2019-04-30 10:47:47,4
2019-04-30 10:47:48,0
2019-04-30 10:47:49,1
2019-04-30 10:47:50,3
2019-04-30 10:47:51,1
2019-04-30 10:47:52,0
2019-04-30 10:47:53,1
2019-04-30 10:47:54,2
2019-04-30 10:47:55,1
2019-04-30 10:47:56,0
2019-04-30 10:47:57,2
2019-04-30 10:47:58,2
2019-04-30 10:47:59,1
2019-04-30 10:48:00,0
2019-04-30 10:48:01,2
2019-04-30 10:48:02,0
2019-04-30 10:48:03,1
2019-04-30 10:48:04,0
2019-04-30 10:48:05,0
2019-04-30 10:48:06,1
2019-04-30 10:48:07,0
2019-04-30 10:48:08,3
2019-04-30 10:48:09,0
2019-04-30 10:48:10,1
2019-04-30 10:48:11,3
2019-04-30 10:48:12,0
2019-04-30 10:48:13,0
2019-04-30 10:48:14,1
2019-04-30 10:48:15,1
2019-04-30 10:48:16,0
2019-04-30 10:48:17,0
2019-04-30 10:48:18,1
2019-04-30 10:48:19,1
2019-04-30 10:48:20,1
2019-04-30 10:48:21,1
2019-04-30 10:48:22,4
2019-04-30 10:48:23,3
2019-04-30 10:48:24,2
2019-04-30 10:48:25,0
2019-04-30 10:48:26,5
2019-04-30 10:48:27,1
2019-04-30 10:48:28,0
2019-04-30 10:48:29,0
2019-04-30 10:48:30,0
2019-04-30 10:48:31,1
2019-04-30 10:48:32,0
2019-04-30 10:48:33,0
2019-04-30 10:48:34,2
2019-04-30 10:48:35,0
2019-04-30 10:48:36,0
2019-04-30 10:48:37,1
2019-04-30 10:48:38,0
2019-04-30 10:48:39,1
2019-04-30 10:48:40,1
2019-04-30 10:48:41,0
2019-04-30 10:48:42,1
2019-04-30 10:48:43,0
2019-04-30 10:48:44,3
2019-04-30 10:48:45,2
2019-04-30 10:48:46,1
2019-04-30 10:48:47,1
2019-04-30 10:48:48,0
2019-04-30 10:48:49,1
2019-04-30 10:48:50,1
2019-04-30 10:48:51,1
2019-04-30 10:48:52,2
2019-04-30 10:48:53,0
2019-04-30 10:48:54,0
2019-04-30 10:48:55,4
2019-04-30 10:48:56,1
2019-04-30 10:48:57,2
2019-04-30 10:48:58,3
2019-04-30 10:48:59,2
2019-04-30 10:49:00,2
2019-04-30 10:49:01,2
2019-04-30 10:49:02,1
2019-04-30 10:49:03,2
2019-04-30 10:49:04,5
2019-04-30 10:49:05,3
2019-04-30 10:49:06,3
2019-04-30 10:49:07,3
2019-04-30 10:49:08,1
2019-04-30 10:49:09,2
2019-04-30 10:49:10,2
2019-04-30 10:49:11,3
2019-04-30 10:49:12,0
2019-04-30 10:49:13,4
2019-04-30 10:49:14,2
2019-04-30 10:49:15,1
2019-04-30 10:49:16,4
2019-04-30 10:49:17,1
2019-04-30 10:49:18,1
2019-04-30 10:49:19,1
2019-04-30 10:49:20,0
2019-04-30 10:49:21,1
2019-04-30 10:49:22,1
2019-04-30 10:49:23,0
2019-04-30 10:49:24,2
2019-04-30 10:49:25,1
2019-04-30 10:49:26,1
2019-04-30 10:49:27,0
2019-04-30 10:49:28,1
2019-04-30 10:49:29,0
2019-04-30 10:49:30,3
2019-04-30 10:49:31,0
2019-04-30 10:49:32,1
2019-04-30 10:49:33,2
2019-04-30 10:49:34,3
2019-04-30 10:49:35,3
2019-04-30 10:49:36,2
2019-04-30 10:49:37,2
2019-04-30 10:49:38,1
2019-04-30 10:49:39,2
2019-04-30 10:49:40,0
2019-04-30 10:49:41,0
2019-04-30 10:49:42,1
2019-04-30 10:49:43,2
2019-04-30 10:49:44,0
2019-04-30 10:49:45,2
2019-04-30 10:49:46,3
2019-04-30 10:49:47,0
2019-04-30 10:49:48,2
2019-04-30 10:49:49,2
2019-04-30 10:49:50,2
2019-04-30 10:49:51,3
2019-04-30 10:49:52,4
2019-04-30 10:49:53,2
2019-04-30 10:49:54,4
2019-04-30 10:49:55,3
2019-04-30 10:49:56,1
2019-04-30 10:49:57,5
2019-04-30 10:49:58,5
2019-04-30 10:49:59,4
2019-04-30 10:50:00,4
2019-04-30 10:50:01,2
2019-04-30 10:50:02,4
2019-04-30 10:50:03,0
2019-04-30 10:50:04,5
2019-04-30 10:50:05,1
2019-04-30 10:50:06,2
2019-04-30 10:50:07,3
2019-04-30 10:50:08,2
2019-04-30 10:50:09,3
2019-04-30 10:50:10,4
2019-04-30 10:50:11,1
2019-04-30 10:50:12,4
2019-04-30 10:50:13,4
2019-04-30 10:50:14,3
2019-04-30 10:50:15,0
2019-04-30 10:50:16,5
2019-04-30 10:50:17,5
2019-04-30 10:50:18,1
2019-04-30 10:50:19,6
2019-04-30 10:50:20,2
2019-04-30 10:50:21,3
2019-04-30 10:50:22,4
2019-04-30 10:50:23,1
2019-04-30 10:50:24,3
2019-04-30 10:50:25,3
2019-04-30 10:50:26,1
2019-04-30 10:50:27,0
2019-04-30 10:50:28,5
2019-04-30 10:50:29,4
2019-04-30 10:50:30,1
2019-04-30 10:50:31,2
2019-04-30 10:50:32,4
2019-04-30 10:50:33,2
2019-04-30 10:50:34,7
2019-04-30 10:50:35,2
2019-04-30 10:50:36,3
2019-04-30 10:50:37,1
2019-04-30 10:50:38,3
2019-04-30 10:50:39,4
2019-04-30 10:50:40,3
2019-04-30 10:50:41,7
2019-04-30 10:50:42,1
2019-04-30 10:50:43,5
2019-04-30 10:50:44,5
2019-04-30 10:50:45,3
2019-04-30 10:50:46,7
2019-04-30 10:50:47,1
2019-04-30 10:50:48,1
2019-04-30 10:50:49,3
2019-04-30 10:50:50,1
2019-04-30 10:50:51,3
2019-04-30 10:50:52,6
2019-04-30 10:50:53,3
2019-04-30 10:50:54,9
2019-04-30 10:50:55,6
2019-04-30 10:50:56,1
2019-04-30 10:50:57,4
2019-04-30 10:50:58,2
2019-04-30 10:50:59,5
2019-04-30 10:51:00,1
2019-04-30 10:51:01,2
2019-04-30 10:51:02,4
2019-04-30 10:51:03,1
2019-04-30 10:51:04,4
2019-04-30 10:51:05,4
2019-04-30 10:51:06,3
2019-04-30 10:51:07,0
2019-04-30 10:51:08,1
2019-04-30 10:51:09,2
2019-04-30 10:51:10,0
2019-04-30 10:51:11,3
2019-04-30 10:51:12,2
2019-04-30 10:51:13,2
2019-04-30 10:51:14,0
2019-04-30 10:51:15,3
2019-04-30 10:51:16,1
2019-04-30 10:51:17,2
2019-04-30 10:51:18,0
2019-04-30 10:51:19,5
2019-04-30 10:51:20,3
2019-04-30 10:51:21,2
2019-04-30 10:51:22,3
2019-04-30 10:51:23,2
2019-04-30 10:51:24,1
2019-04-30 10:51:25,0
2019-04-30 10:51:26,2
2019-04-30 10:51:27,2
2019-04-30 10:51:28,3
2019-04-30 10:51:29,0
2019-04-30 10:51:30,0
2019-04-30 10:51:31,4
2019-04-30 10:51:32,2
2019-04-30 10:51:33,1
2019-04-30 10:51:34,2
2019-04-30 10:51:35,4
2019-04-30 10:51:36,1
2019-04-30 10:51:37,2
2019-04-30 10:51:38,0
2019-04-30 10:51:39,4
2019-04-30 10:51:40,2
2019-04-30 10:51:41,1
2019-04-30 10:51:42,1
2019-04-30 10:51:43,0
2019-04-30 10:51:44,4
2019-04-30 10:51:45,1
2019-04-30 10:51:46,0
2019-04-30 10:51:47,2
2019-04-30 10:51:48,0
2019-04-30 10:51:49,3
2019-04-30 10:51:50,3
2019-04-30 10:51:51,1
2019-04-30 10:51:52,2
2019-04-30 10:51:53,1
